Group02_Song1_Full.mp3,f034d237f011b2119483878307cf23cc07c66be40f724f6c4dea4dea6de86f79,878b87ab87a396319631963556355e345e745e7c7c747c747874787468c468c4,d99476cb113541b0b5c7fa2af8450b7b01307061bb1ffcc66bba073d44e09f95
Group02_Song1_Music.mp3,80a98621b0a1b221b221b23736373cd66cd76ddc49de495e497e4d6e594e576e,a639a639a639a633a633863396b6d6b652b65a9658d658d458d459d459d479c4,dd167cc9a32243b1344edb98fcc417bb033620e5df1afcc4cbb1033b20e59f16
Group02_Song1_Vocals.mp3,8b67972387c3962395cb86ad75ca719c799c79746934683468d8689c68dc68fc,858b878387839331d23152355a715e785e6c7c6c7c6d7c2d7a257a65686568e5,8986644c52be765489963d6b99ab69517ab17a39896ba945767952ba76d48386
Group02_Song2_Full.mp3,ae85eacdeea5ea45ea5bf895fa5a70b9315c11763176116a137215b205a205af,b372b372b324a324aa24a224b255b255b255b255ba55ba55ba57ba55ba35b435,fad7805081d2e8d78050a3faa051e0d781f28040feb701487fbf7eb705687fbf
Group02_Song2_Music.mp3,93d09662a7c2af52e868e174a52663343635712d783d7cbd58995a9b4add0e8b,b336b336b336b334b274b274b274b274b274b274b254b254b254b255b255b255,f3978741c351d19586419352c0d5d19597628441f99c04497dbef8be0e6a7fbe
Group02_Song2_Vocals.mp3,95a4c8ca85a888cacadacca16a5a6cb5790d7d35351575257715753576357e15,937a936a81a8c9a468a46c856cc97c5b7c537c577c477a477a575a1758345d24,a8988bdab09bb1d3f1d395f280d3a1d3b08aab988ebcce2a0e2c7d457f625427
Group02_Song3_Full.mp3,a803c023c023c032843a907e043e057e0eff2fcc1fcc3fcc3fcc3bcc7fc97fc9,aa16aa96aa94aabdaab7abd329d369d368f32ad32ad22a922a922a9b2b5b2951,a06b17dc4a17e8b0154eca3733d0160fa06b7bd44c2fb5f8eab14a1fb7d8842b
Group02_Song3_Music.mp3,88148021d421c2a5c2a0daa94ead4fcf0c5f2e7f3e5f325f335e335273da795a,aad4aa94aa96aa96aa96aa92aa92aa92aa9aaadaaadaaadaaadaaacaab4a2b6c,d0384fcc356be8f7175aca05e5481b83b0336978030f875ce8b53da3f8f096a7
Group02_Song3_Vocals.mp3,b515ca9aa50dca96952e0d5616be25f643e927c152a12fe13be13be13b613b61,aa1eaa9eca8ccaad6cad7d457d437d637de37ca35cb21c921692169316111551,9472c9215ad16da986a37a24b256254b24ca7ad45aa6d526795c3ed9ed799533
Group02_Song4_Full.mp3,a404c80cc00dc00cc48ca4bc575e37e017d217f31f7317f32fd337f36fb36b13,b4f6b4f694e794e7d56fad57a496a496a4962496369e341e355a241a249e2694,eb10eb3049f2f960b9c0b9e679e2596ae7b4e710cb384f3a443db00524c71cef
Group02_Song4_Music.mp3,ac168c309c088619880f9c21548d758e75ae75de67d673d273717b714b716b79,b496b496b496b496b496b496b496b496b496b496b496b496b496b496b496b496,a030aa3c3e7aba0baba52aa5198b1e0baaf4e434f41a7e7e555ac1814be55dcb
Group02_Song4_Vocals.mp3,a00cd94e80adc94ec48da49c155a2eb117d03fa13f7337a32f9337b32fb32593,90779077d865d96dd96dc96f490f6a166a8e6a8e4a0e5b4a5b4a275a269a269c,8b30cf70cd30cb30c778dd354b30c9b0d575b34a88b75de03cc7a28f364f1c87
Group03_Song01_Full.mp3,fe18f631aa60b221a049b20940cd726d54ad5db65dd64dd609d659965dde49de,a00da20fa21fa21be61bf65afe9afe8a7e8a5ea95eed5c845c105c307c307ca8,de6d14b41385e639fc6100ce038efe73ef6203ce68f3ee73039c1084de2cfc31
Group03_Song01_Music.mp3,800fa32da10c9b889bc89dc84bd04956585f7873787178717731747776a776a7,ae0fae0fae0fae0fae0fbe0bfe0bfe0bde0bd68b568a56825612541254525452,d69d903c039dd43cfc4329f023e6fc636e6329f26963fc4303bc0395d41cd60f
Group03_Song01_Vocals.mp3,805ba273805ba225c0ade22d5c8d7fa55d841f821dd61fd21dd25fb25dd05fd2,804d804da257e252e352775277d27dc279a658ec58ed5c645d347d307f383ea8,ca0e5df43771e2abd45d2fc82ba2d13dc8a626c87551e23b23a21dd48aaed037
Group03_Song02_Full.mp3,fe80f820e000e000e00be10b600b0b4b0b900bd91afe1fde1fdc1fff17ff3fff,810e810e802e80a682f43af57af47ef07ff17b915b8942ab52ab52ab56a67fe2,b025f034b064b0319d356bca4fde0ffb0fdb4fda4fca4d1b62cab0e49035b025
Group03_Song02_Music.mp3,9708952894289108f0307131693168b26ab22ae72af76af52acd27ff27df1fdf,80ab80ab80ab80ab82aa2fe03ff03ff03fd03fd03fd06bd06b467b447f447fc4,a001e157c25eab00755d8aaa7f541fa81faf7f541eaa35758abaca8ae15582ab
Group03_Song02_Vocals.mp3,83858ad48f448f478d4b1d4b766f7b4f799d7199747874b870b870b870a270e1,8f4c8f4c8f44aa549ad47ad572f5727270f158b952a952ab52ab52ab54aa74aa,f52483241a763f64b02343d242dfec097c590adf62c2f5834fdf0a7c9d2df524
Group03_Song03_Full.mp3,f2e5f3c1f781f7e1b3df33df2dda7ffa69544c160c280c380c1c0c344d0a1b82,b22eb22db2259225b625b225b265b245b645b645b645b745b74db74da64db255,ddde50a12d484ecc2132d2b4dffe2121274b764e3232de7ede8d2101cfcd8d52
Group03_Song03_Music.mp3,b66cc245ce5f8e0982858c8f0d1c0f3e372733e13bf431f231f271f079f06c72,934d934d9345b365b364b364b264b264b265b245b245b245b265b665b66db66d,8c6d599ef1c4a4ef5392a6259c9b5241bc612efa63242fbaac6950c59cdfc125
